timestamp,jarak_mm,debit_lpm,ph_air,hujan_mm,asli_endapan_mm,asli_sumbatan,seed
2025-01-24 19:45:00+00:00,1082.7,106.2,6.9,0.0,111.1,0.009,42
2025-01-24 20:00:00+00:00,1078.9,105.8,7.0,0.0,111.2,0.008,42
2025-01-24 20:15:00+00:00,1084.4,106.1,7.24,0.0,111.2,0.007,42
2025-01-24 20:30:00+00:00,1077.3,112.4,7.03,0.0,111.2,0.007,42
2025-01-24 20:45:00+00:00,1082.5,108.4,7.03,0.0,111.3,0.006,42
2025-01-24 21:00:00+00:00,1071.8,112.3,6.96,0.0,111.4,0.006,42
2025-01-24 21:15:00+00:00,1086.9,114.2,7.01,0.0,111.4,0.005,42
2025-01-24 21:30:00+00:00,1082.4,104.9,6.98,0.0,111.5,0.004,42
2025-01-24 21:45:00+00:00,1075.1,110.3,6.75,0.0,111.5,0.004,42
2025-01-24 22:00:00+00:00,1084.2,113.3,6.83,0.0,111.5,0.003,42
2025-01-24 22:15:00+00:00,1087.3,101.9,6.94,0.0,111.6,0.003,42
2025-01-24 22:30:00+00:00,1080.8,110.2,6.77,0.0,111.6,0.002,42
2025-01-24 22:45:00+00:00,1080.4,110.5,7.09,0.0,111.7,0.001,42
2025-01-24 23:00:00+00:00,1078.3,113.1,6.86,0.0,111.7,0.001,42
2025-01-24 23:15:00+00:00,1084.6,103.9,6.9,0.0,111.8,0.0,42
2025-01-24 23:30:00+00:00,1085.2,105.8,6.88,0.0,111.8,0.0,42
2025-01-24 23:45:00+00:00,1091.1,104.8,7.15,0.0,111.9,0.0,42
2025-01-25 00:00:00+00:00,1085.1,103.7,6.96,0.0,111.9,0.0,42
2025-01-25 00:15:00+00:00,1078.2,110.3,7.05,0.0,112.0,0.0,42
2025-01-25 00:30:00+00:00,1085.8,110.2,7.09,0.0,112.0,0.0,42
2025-01-25 00:45:00+00:00,1084.9,103.2,7.0,0.0,112.1,0.0,42
2025-01-25 01:00:00+00:00,958.3,107.8,6.96,0.0,112.1,0.34,42
2025-01-25 01:15:00+00:00,963.2,106.3,6.88,0.0,112.2,0.339,42
2025-01-25 01:30:00+00:00,952.4,104.1,6.9,0.0,112.2,0.338,42
2025-01-25 01:45:00+00:00,953.6,108.1,6.86,0.0,112.2,0.338,42
2025-01-25 02:00:00+00:00,960.5,104.3,6.98,0.0,112.3,0.337,42
2025-01-25 02:15:00+00:00,964.7,105.4,6.9,0.0,112.3,0.337,42
2025-01-25 02:30:00+00:00,964.9,114.6,6.93,0.0,112.4,0.336,42
2025-01-25 02:45:00+00:00,959.8,100.6,7.06,0.0,112.4,0.335,42
2025-01-25 03:00:00+00:00,959.5,106.1,6.96,0.0,112.4,0.335,42
2025-01-25 03:15:00+00:00,956.0,108.6,6.9,0.0,112.5,0.334,42
2025-01-25 03:30:00+00:00,960.3,101.7,6.89,0.0,112.5,0.334,42
2025-01-25 03:45:00+00:00,965.5,103.5,6.95,0.0,112.6,0.333,42
2025-01-25 04:00:00+00:00,961.3,109.9,6.89,0.0,112.6,0.332,42
2025-01-25 04:15:00+00:00,961.0,105.0,7.0,0.0,112.7,0.332,42
2025-01-25 04:30:00+00:00,957.0,111.7,6.88,0.0,112.7,0.331,42
2025-01-25 04:45:00+00:00,954.8,105.8,7.21,0.0,112.8,0.331,42
2025-01-25 05:00:00+00:00,964.4,110.0,6.74,0.0,112.8,0.33,42
2025-01-25 05:15:00+00:00,967.9,115.2,7.21,0.0,112.9,0.329,42
2025-01-25 05:30:00+00:00,959.5,109.6,7.0,0.0,112.9,0.329,42
2025-01-25 05:45:00+00:00,962.8,107.6,7.03,0.0,112.9,0.328,42
2025-01-25 06:00:00+00:00,963.2,112.3,7.01,0.0,113.0,0.328,42
2025-01-25 06:15:00+00:00,960.9,106.8,7.01,0.0,113.0,0.327,42
2025-01-25 06:30:00+00:00,966.4,114.3,6.89,0.0,113.1,0.326,42
2025-01-25 06:45:00+00:00,963.4,114.1,7.13,0.0,113.2,0.326,42
2025-01-25 07:00:00+00:00,963.4,102.4,7.06,0.0,113.2,0.325,42
2025-01-25 07:15:00+00:00,967.0,107.7,7.1,0.0,113.3,0.325,42
2025-01-25 07:30:00+00:00,967.8,112.1,7.08,0.0,113.3,0.324,42
2025-01-25 07:45:00+00:00,970.7,104.6,7.14,0.0,113.4,0.323,42
2025-01-25 08:00:00+00:00,964.7,114.8,6.76,0.0,113.4,0.323,42
2025-01-25 08:15:00+00:00,963.8,112.3,6.82,0.0,113.5,0.322,42
2025-01-25 08:30:00+00:00,965.3,105.3,6.93,0.0,113.5,0.322,42
2025-01-25 08:45:00+00:00,965.2,105.4,6.95,0.0,113.6,0.321,42
2025-01-25 09:00:00+00:00,963.3,102.0,7.01,0.0,113.6,0.32,42
2025-01-25 09:15:00+00:00,959.5,111.5,7.08,0.0,113.7,0.32,42
2025-01-25 09:30:00+00:00,963.6,108.9,6.88,0.0,113.7,0.319,42
2025-01-25 09:45:00+00:00,964.0,111.0,6.96,0.0,113.8,0.319,42
2025-01-25 10:00:00+00:00,970.0,102.6,6.94,0.0,113.8,0.318,42
2025-01-25 10:15:00+00:00,971.5,110.4,6.9,0.0,113.9,0.317,42
2025-01-25 10:30:00+00:00,968.0,101.0,6.77,0.0,113.9,0.317,42
2025-01-25 10:45:00+00:00,967.9,104.9,7.0,0.0,114.0,0.316,42
2025-01-25 11:00:00+00:00,968.0,114.6,7.0,0.0,114.0,0.316,42
2025-01-25 11:15:00+00:00,962.9,111.8,6.9,0.0,114.1,0.315,42
2025-01-25 11:30:00+00:00,968.0,111.0,6.98,0.0,114.1,0.314,42
2025-01-25 11:45:00+00:00,969.0,102.8,6.98,0.0,114.2,0.314,42
2025-01-25 12:00:00+00:00,966.4,110.4,6.91,0.0,114.2,0.313,42
2025-01-25 12:15:00+00:00,965.5,111.5,7.13,0.0,114.3,0.313,42
2025-01-25 12:30:00+00:00,960.4,100.8,6.84,0.0,114.3,0.312,42
2025-01-25 12:45:00+00:00,969.8,110.5,7.01,0.0,114.3,0.311,42
2025-01-25 13:00:00+00:00,962.3,104.1,7.04,0.0,114.4,0.311,42
2025-01-25 13:15:00+00:00,967.1,114.7,6.89,0.0,114.5,0.31,42
2025-01-25 13:30:00+00:00,966.7,103.5,6.89,0.0,114.6,0.31,42
2025-01-25 13:45:00+00:00,970.4,105.6,6.85,0.0,114.6,0.309,42
2025-01-25 14:00:00+00:00,973.3,109.1,6.89,0.0,114.6,0.308,42
2025-01-25 14:15:00+00:00,972.3,104.9,6.9,0.0,114.7,0.308,42
2025-01-25 14:30:00+00:00,965.9,106.9,7.13,0.0,114.8,0.307,42
2025-01-25 14:45:00+00:00,970.0,105.4,6.97,0.0,114.8,0.307,42
2025-01-25 15:00:00+00:00,973.1,111.0,7.04,0.0,114.9,0.306,42
2025-01-25 15:15:00+00:00,968.9,100.7,6.96,0.0,114.9,0.305,42
2025-01-25 15:30:00+00:00,969.9,109.3,7.24,0.0,114.9,0.305,42
2025-01-25 15:45:00+00:00,963.7,112.2,7.0,0.0,114.9,0.304,42
2025-01-25 16:00:00+00:00,975.7,107.9,7.09,0.0,115.0,0.304,42
2025-01-25 16:15:00+00:00,967.5,101.2,6.98,0.0,115.1,0.303,42
2025-01-25 16:30:00+00:00,975.0,102.0,7.0,0.0,115.1,0.302,42
2025-01-25 16:45:00+00:00,965.6,114.4,6.96,0.0,115.2,0.302,42
2025-01-25 17:00:00+00:00,969.0,101.0,7.07,0.0,115.2,0.301,42
2025-01-25 17:15:00+00:00,976.1,113.2,6.95,0.0,115.3,0.301,42
2025-01-25 17:30:00+00:00,967.6,101.4,7.04,0.0,115.3,0.3,42
2025-01-25 17:45:00+00:00,967.7,102.9,6.99,0.0,115.4,0.299,42
2025-01-25 18:00:00+00:00,972.5,101.2,7.04,0.0,115.4,0.299,42
2025-01-25 18:15:00+00:00,970.0,104.8,6.63,0.0,115.4,0.298,42
2025-01-25 18:30:00+00:00,976.2,114.5,6.94,0.0,115.5,0.298,42
2025-01-25 18:45:00+00:00,974.7,112.5,7.23,0.0,115.5,0.297,42
2025-01-25 19:00:00+00:00,975.4,102.6,6.97,0.0,115.6,0.296,42
2025-01-25 19:15:00+00:00,968.3,101.6,7.08,0.0,115.6,0.296,42
2025-01-25 19:30:00+00:00,977.4,104.1,6.81,0.0,115.7,0.295,42
2025-01-25 19:45:00+00:00,972.3,110.7,7.03,0.0,115.8,0.295,42
2025-01-25 20:00:00+00:00,971.8,100.8,7.17,0.0,115.8,0.294,42
2025-01-25 20:15:00+00:00,972.7,103.2,7.12,0.0,115.9,0.293,42
2025-01-25 20:30:00+00:00,968.4,105.3,6.91,0.0,115.9,0.293,42
2025-01-25 20:45:00+00:00,970.8,104.0,7.08,0.0,116.0,0.292,42
2025-01-25 21:00:00+00:00,979.3,104.6,6.96,0.0,116.0,0.292,42
2025-01-25 21:15:00+00:00,978.2,105.7,6.81,0.0,116.1,0.291,42
2025-01-25 21:30:00+00:00,970.6,102.7,7.01,0.0,116.1,0.29,42
2025-01-25 21:45:00+00:00,971.3,100.8,6.9,0.0,116.2,0.29,42
2025-01-25 22:00:00+00:00,967.9,102.8,6.97,0.0,116.2,0.289,42
2025-01-25 22:15:00+00:00,973.1,110.0,7.05,0.0,116.3,0.289,42
2025-01-25 22:30:00+00:00,977.4,114.8,6.99,0.0,116.3,0.288,42
2025-01-25 22:45:00+00:00,974.5,109.5,7.05,0.0,116.3,0.287,42
2025-01-25 23:00:00+00:00,977.2,115.4,6.93,0.0,116.4,0.287,42
2025-01-25 23:15:00+00:00,972.9,105.7,6.95,0.0,116.4,0.286,42
2025-01-25 23:30:00+00:00,972.3,108.2,6.94,0.0,116.5,0.286,42
2025-01-25 23:45:00+00:00,973.3,113.2,6.97,0.0,116.5,0.285,42
2025-01-26 00:00:00+00:00,977.9,114.3,6.95,0.0,116.6,0.284,42
2025-01-26 00:15:00+00:00,978.8,113.2,7.16,0.0,116.6,0.284,42
2025-01-26 00:30:00+00:00,970.8,107.8,7.14,0.0,116.7,0.283,42
2025-01-26 00:45:00+00:00,980.1,106.0,6.95,0.0,116.7,0.283,42
2025-01-26 01:00:00+00:00,980.7,101.0,6.92,0.0,116.8,0.282,42
2025-01-26 01:15:00+00:00,979.7,112.6,6.78,0.0,116.8,0.281,42
2025-01-26 01:30:00+00:00,974.3,106.4,6.93,0.0,116.9,0.281,42
2025-01-26 01:45:00+00:00,975.5,103.7,7.07,0.0,116.9,0.28,42
2025-01-26 02:00:00+00:00,976.9,112.6,6.97,0.0,116.9,0.28,42
2025-01-26 02:15:00+00:00,975.6,108.7,6.89,0.0,117.0,0.279,42
2025-01-26 02:30:00+00:00,974.3,106.9,7.06,0.0,117.0,0.278,42
2025-01-26 02:45:00+00:00,976.6,106.5,7.17,0.0,117.1,0.278,42
2025-01-26 03:00:00+00:00,978.5,103.9,6.83,0.0,117.2,0.277,42
2025-01-26 03:15:00+00:00,968.6,103.5,6.87,0.0,117.2,0.277,42
2025-01-26 03:30:00+00:00,979.7,102.1,6.75,0.0,117.3,0.276,42
2025-01-26 03:45:00+00:00,984.9,105.7,7.2,0.0,117.3,0.275,42
2025-01-26 04:00:00+00:00,975.8,100.5,6.94,0.0,117.3,0.275,42
2025-01-26 04:15:00+00:00,972.9,115.4,6.79,0.0,117.4,0.274,42
2025-01-26 04:30:00+00:00,973.9,115.0,6.79,0.0,117.4,0.274,42
2025-01-26 04:45:00+00:00,980.7,101.5,6.87,0.0,117.5,0.273,42
2025-01-26 05:00:00+00:00,984.6,104.7,6.91,0.0,117.5,0.272,42
2025-01-26 05:15:00+00:00,982.7,108.8,6.9,0.0,117.5,0.272,42
2025-01-26 05:30:00+00:00,987.0,105.7,7.01,0.0,117.6,0.271,42
2025-01-26 05:45:00+00:00,973.1,109.9,7.02,0.0,117.7,0.271,42
2025-01-26 06:00:00+00:00,977.7,100.7,7.12,0.0,117.7,0.27,42
2025-01-26 06:15:00+00:00,980.3,115.5,7.06,0.0,117.8,0.269,42
2025-01-26 06:30:00+00:00,975.9,107.8,7.08,0.0,117.8,0.269,42
2025-01-26 06:45:00+00:00,982.4,113.0,6.81,0.0,117.8,0.268,42
2025-01-26 07:00:00+00:00,981.3,106.3,6.92,0.0,117.9,0.268,42
2025-01-26 07:15:00+00:00,986.9,106.2,7.02,0.0,117.9,0.267,42
2025-01-26 07:30:00+00:00,978.5,105.9,7.15,0.0,118.0,0.266,42
2025-01-26 07:45:00+00:00,980.8,102.4,6.82,0.0,118.0,0.266,42
2025-01-26 08:00:00+00:00,974.3,102.0,6.94,0.0,118.0,0.265,42
2025-01-26 08:15:00+00:00,983.8,109.9,7.02,0.0,118.1,0.265,42
2025-01-26 08:30:00+00:00,987.7,114.6,6.79,0.0,118.1,0.264,42
2025-01-26 08:45:00+00:00,977.6,102.3,7.07,0.0,118.2,0.263,42
2025-01-26 09:00:00+00:00,977.0,102.2,6.75,0.0,118.2,0.263,42
2025-01-26 09:15:00+00:00,975.5,112.9,6.97,0.0,118.3,0.262,42
2025-01-26 09:30:00+00:00,986.6,106.5,6.83,0.0,118.3,0.262,42
2025-01-26 09:45:00+00:00,980.8,104.2,6.95,0.0,118.3,0.261,42
2025-01-26 10:00:00+00:00,975.8,114.2,6.94,0.0,118.4,0.26,42
2025-01-26 10:15:00+00:00,1014.4,130.1,7.05,0.98,118.4,0.26,42
2025-01-26 10:30:00+00:00,983.7,189.7,6.94,1.9,118.4,0.259,42
2025-01-26 10:45:00+00:00,935.1,276.6,6.79,2.69,118.5,0.259,42
2025-01-26 11:00:00+00:00,870.2,359.2,7.28,3.29,118.5,0.258,42
2025-01-26 11:15:00+00:00,729.6,357.4,7.07,3.67,118.6,0.257,42
2025-01-26 11:30:00+00:00,578.4,402.5,6.93,3.8,118.6,0.257,42
2025-01-26 11:45:00+00:00,437.0,361.9,7.26,3.67,118.7,0.256,42
2025-01-26 12:00:00+00:00,314.7,357.8,6.94,3.29,118.7,0.256,42
2025-01-26 12:15:00+00:00,244.8,405.3,6.96,2.69,118.8,0.255,42
2025-01-26 12:30:00+00:00,248.5,380.5,7.19,1.9,118.8,0.254,42
2025-01-26 12:45:00+00:00,246.8,376.2,6.93,0.98,118.9,0.254,42
2025-01-26 13:00:00+00:00,251.6,368.8,7.02,0.0,118.9,0.253,42
2025-01-26 13:15:00+00:00,247.4,403.2,6.93,0.0,119.0,0.253,42
2025-01-26 13:30:00+00:00,250.6,374.8,7.16,0.0,119.0,0.252,42
2025-01-26 13:45:00+00:00,313.6,366.6,6.89,0.0,119.1,0.251,42
2025-01-26 14:00:00+00:00,442.2,384.8,7.06,0.0,119.1,0.251,42
2025-01-26 14:15:00+00:00,585.2,369.1,6.93,0.0,119.2,0.25,42
2025-01-26 14:30:00+00:00,734.3,387.6,6.89,0.0,119.2,0.25,42
2025-01-26 14:45:00+00:00,875.2,388.4,6.9,0.0,119.3,0.249,42
2025-01-26 15:00:00+00:00,938.8,272.8,7.11,0.0,119.3,0.248,42
2025-01-26 15:15:00+00:00,984.8,188.6,6.97,0.0,119.4,0.248,42
2025-01-26 15:30:00+00:00,989.9,132.5,7.04,0.0,119.4,0.247,42
2025-01-26 15:45:00+00:00,992.3,113.8,6.96,0.0,119.5,0.247,42
2025-01-26 16:00:00+00:00,983.6,104.2,7.01,0.0,119.5,0.246,42
2025-01-26 16:15:00+00:00,980.8,101.1,6.88,0.0,119.6,0.245,42
2025-01-26 16:30:00+00:00,991.1,105.6,6.95,0.0,119.6,0.245,42
2025-01-26 16:45:00+00:00,985.8,106.9,7.01,0.0,119.6,0.244,42
2025-01-26 17:00:00+00:00,984.9,103.8,7.04,0.0,119.7,0.244,42
2025-01-26 17:15:00+00:00,986.7,105.1,6.83,0.0,119.7,0.243,42
2025-01-26 17:30:00+00:00,980.7,104.1,7.01,0.0,119.8,0.242,42
2025-01-26 17:45:00+00:00,980.5,109.0,6.95,0.0,119.8,0.242,42
2025-01-26 18:00:00+00:00,993.0,103.4,6.98,0.0,119.9,0.241,42
2025-01-26 18:15:00+00:00,987.6,108.2,6.91,0.0,119.9,0.241,42
2025-01-26 18:30:00+00:00,983.9,113.9,7.04,0.0,120.0,0.24,42
2025-01-26 18:45:00+00:00,992.1,102.7,7.04,0.0,120.1,0.239,42
2025-01-26 19:00:00+00:00,992.6,112.2,7.08,0.0,120.1,0.239,42
2025-01-26 19:15:00+00:00,994.0,111.9,6.86,0.0,120.2,0.238,42
2025-01-26 19:30:00+00:00,988.7,115.3,6.82,0.0,120.2,0.238,42
2025-01-26 19:45:00+00:00,990.0,101.4,6.98,0.0,120.3,0.237,42
2025-01-26 20:00:00+00:00,990.7,105.3,6.96,0.0,120.3,0.236,42
2025-01-26 20:15:00+00:00,995.8,111.0,7.11,0.0,120.3,0.236,42
2025-01-26 20:30:00+00:00,993.0,101.3,7.05,0.0,120.4,0.235,42
2025-01-26 20:45:00+00:00,988.6,109.7,6.87,0.0,120.4,0.235,42
2025-01-26 21:00:00+00:00,985.6,111.6,6.87,0.0,120.5,0.234,42
2025-01-26 21:15:00+00:00,993.7,106.8,6.94,0.0,120.5,0.233,42
2025-01-26 21:30:00+00:00,990.5,115.1,6.84,0.0,120.5,0.233,42
2025-01-26 21:45:00+00:00,984.0,110.6,6.99,0.0,120.6,0.232,42
2025-01-26 22:00:00+00:00,985.0,110.7,6.94,0.0,120.6,0.232,42
2025-01-26 22:15:00+00:00,985.4,112.4,6.96,0.0,120.7,0.231,42
2025-01-26 22:30:00+00:00,987.8,100.8,6.9,0.0,120.7,0.23,42
2025-01-26 22:45:00+00:00,986.1,107.9,6.93,0.0,120.7,0.23,42
2025-01-26 23:00:00+00:00,997.6,102.0,7.01,0.0,120.8,0.229,42
2025-01-26 23:15:00+00:00,990.2,109.7,6.77,0.0,120.8,0.229,42
2025-01-26 23:30:00+00:00,991.2,107.8,7.03,0.0,120.9,0.228,42
2025-01-26 23:45:00+00:00,994.7,112.6,7.03,0.0,120.9,0.227,42
2025-01-27 00:00:00+00:00,983.3,105.0,6.99,0.0,121.0,0.227,42
2025-01-27 00:15:00+00:00,988.1,106.3,7.16,0.0,121.0,0.226,42
2025-01-27 00:30:00+00:00,986.3,105.6,6.86,0.0,121.0,0.226,42
2025-01-27 00:45:00+00:00,992.6,115.0,7.12,0.0,121.1,0.225,42
2025-01-27 01:00:00+00:00,992.7,108.0,7.03,0.0,121.1,0.224,42
2025-01-27 01:15:00+00:00,1000.0,112.2,6.98,0.0,121.2,0.224,42
2025-01-27 01:30:00+00:00,981.8,104.9,6.96,0.0,121.2,0.223,42
2025-01-27 01:45:00+00:00,993.9,106.7,7.1,0.0,121.3,0.223,42
2025-01-27 02:00:00+00:00,997.4,109.0,7.03,0.0,121.4,0.222,42
2025-01-27 02:15:00+00:00,989.0,101.3,7.08,0.0,121.4,0.221,42
2025-01-27 02:30:00+00:00,993.6,101.6,7.24,0.0,121.4,0.221,42
2025-01-27 02:45:00+00:00,990.6,110.3,6.88,0.0,121.5,0.22,42
2025-01-27 03:00:00+00:00,996.9,109.4,6.91,0.0,121.5,0.22,42
2025-01-27 03:15:00+00:00,998.2,105.7,6.94,0.0,121.6,0.219,42
2025-01-27 03:30:00+00:00,995.6,113.6,6.98,0.0,121.6,0.218,42
2025-01-27 03:45:00+00:00,991.1,103.3,6.87,0.0,121.6,0.218,42
2025-01-27 04:00:00+00:00,994.5,107.0,7.01,0.0,121.7,0.217,42
2025-01-27 04:15:00+00:00,995.7,113.0,6.88,0.0,121.7,0.217,42
2025-01-27 04:30:00+00:00,998.0,110.5,7.05,0.0,121.7,0.216,42
2025-01-27 04:45:00+00:00,996.5,106.0,6.96,0.0,121.8,0.215,42
2025-01-27 05:00:00+00:00,998.3,113.3,6.87,0.0,121.8,0.215,42
2025-01-27 05:15:00+00:00,989.9,109.7,6.92,0.0,121.9,0.214,42
2025-01-27 05:30:00+00:00,992.3,102.0,7.21,0.0,121.9,0.214,42
2025-01-27 05:45:00+00:00,1001.0,112.3,7.07,0.0,122.0,0.213,42
2025-01-27 06:00:00+00:00,989.1,107.4,6.92,0.0,122.0,0.212,42
2025-01-27 06:15:00+00:00,992.3,102.1,7.05,0.0,122.1,0.212,42
2025-01-27 06:30:00+00:00,991.5,112.6,7.09,0.0,122.1,0.211,42
2025-01-27 06:45:00+00:00,991.4,102.8,7.07,0.0,122.1,0.211,42
2025-01-27 07:00:00+00:00,997.6,102.2,6.78,0.0,122.2,0.21,42
2025-01-27 07:15:00+00:00,1002.0,100.8,6.88,0.0,122.3,0.209,42
2025-01-27 07:30:00+00:00,997.4,111.6,6.91,0.0,122.3,0.209,42
2025-01-27 07:45:00+00:00,1002.4,105.4,6.88,0.0,122.4,0.208,42
2025-01-27 08:00:00+00:00,1001.3,113.0,6.86,0.0,122.4,0.208,42
2025-01-27 08:15:00+00:00,1000.0,106.1,6.9,0.0,122.5,0.207,42
2025-01-27 08:30:00+00:00,1001.2,115.0,7.03,0.0,122.5,0.206,42
2025-01-27 08:45:00+00:00,995.6,101.1,6.98,0.0,122.6,0.206,42
2025-01-27 09:00:00+00:00,997.8,107.5,6.93,0.0,122.6,0.205,42
2025-01-27 09:15:00+00:00,1002.1,109.8,6.9,0.0,122.7,0.205,42
2025-01-27 09:30:00+00:00,1005.0,110.3,7.05,0.0,122.7,0.204,42
2025-01-27 09:45:00+00:00,999.8,114.4,6.71,0.0,122.7,0.203,42
2025-01-27 10:00:00+00:00,1005.3,102.4,7.19,0.0,122.8,0.203,42
2025-01-27 10:15:00+00:00,995.7,109.7,6.9,0.0,122.8,0.202,42
2025-01-27 10:30:00+00:00,997.8,109.7,6.84,0.0,122.9,0.202,42
2025-01-27 10:45:00+00:00,999.9,102.9,7.06,0.0,123.0,0.201,42
2025-01-27 11:00:00+00:00,1003.0,103.7,6.98,0.0,123.0,0.2,42
2025-01-27 11:15:00+00:00,995.1,164.2,6.86,2.06,123.0,0.2,42
2025-01-27 11:30:00+00:00,921.1,289.0,7.09,4.01,123.1,0.199,42
2025-01-27 11:45:00+00:00,787.7,411.0,7.19,5.77,123.1,0.199,42
2025-01-27 12:00:00+00:00,512.3,416.0,7.15,7.23,123.2,0.198,42
2025-01-27 12:15:00+00:00,283.0,464.5,7.38,8.33,123.2,0.197,42
2025-01-27 12:30:00+00:00,282.5,444.1,7.26,9.02,123.3,0.197,42
2025-01-27 12:45:00+00:00,282.3,455.3,7.24,9.25,123.4,0.196,42
2025-01-27 13:00:00+00:00,279.2,446.2,7.33,9.02,123.4,0.196,42
2025-01-27 13:15:00+00:00,282.8,421.2,7.28,8.33,123.5,0.195,42
2025-01-27 13:30:00+00:00,279.8,439.1,6.97,7.23,123.5,0.194,42
2025-01-27 13:45:00+00:00,280.9,420.5,7.13,5.77,123.6,0.194,42
2025-01-27 14:00:00+00:00,282.7,430.2,7.08,4.01,123.6,0.193,42
2025-01-27 14:15:00+00:00,283.0,435.0,7.1,2.06,123.7,0.193,42
2025-01-27 14:30:00+00:00,282.1,418.2,6.86,0.0,123.7,0.192,42
2025-01-27 14:45:00+00:00,282.3,421.8,7.11,0.0,123.7,0.191,42
2025-01-27 15:00:00+00:00,283.0,466.5,6.88,0.0,123.7,0.191,42
2025-01-27 15:15:00+00:00,283.6,420.7,7.01,0.0,123.8,0.19,42
2025-01-27 15:30:00+00:00,284.0,472.4,6.89,0.0,123.8,0.19,42
2025-01-27 15:45:00+00:00,289.8,475.4,6.94,0.0,123.8,0.189,42
2025-01-27 16:00:00+00:00,282.4,454.9,6.96,0.0,123.9,0.188,42
2025-01-27 16:15:00+00:00,513.5,448.2,6.72,0.0,123.9,0.188,42
2025-01-27 16:30:00+00:00,794.3,469.0,6.75,0.0,124.0,0.187,42
2025-01-27 16:45:00+00:00,921.9,280.1,6.93,0.0,124.0,0.187,42
2025-01-27 17:00:00+00:00,995.9,171.6,6.95,0.0,124.1,0.186,42
2025-01-27 17:15:00+00:00,1004.7,108.2,6.87,0.0,124.2,0.185,42
2025-01-27 17:30:00+00:00,1003.3,154.4,7.0,1.4,124.2,0.185,42
2025-01-27 17:45:00+00:00,955.9,249.0,6.87,2.66,124.3,0.184,42
2025-01-27 18:00:00+00:00,892.6,356.3,7.21,3.66,124.3,0.184,42
2025-01-27 18:15:00+00:00,789.2,425.8,7.14,4.3,124.4,0.183,42
2025-01-27 18:30:00+00:00,615.4,447.4,7.18,4.52,124.4,0.182,42
2025-01-27 18:45:00+00:00,449.2,454.0,7.09,4.3,124.5,0.182,42
2025-01-27 19:00:00+00:00,310.3,461.1,7.1,3.66,124.5,0.181,42
2025-01-27 19:15:00+00:00,289.0,444.5,7.13,2.66,124.6,0.181,42
2025-01-27 19:30:00+00:00,290.9,456.0,6.99,1.4,124.6,0.18,42
2025-01-27 19:45:00+00:00,290.8,477.1,6.94,0.0,124.6,0.179,42
2025-01-27 20:00:00+00:00,289.8,486.8,7.03,0.0,124.7,0.179,42
2025-01-27 20:15:00+00:00,293.2,469.5,7.09,0.0,124.7,0.178,42
2025-01-27 20:30:00+00:00,289.8,465.3,7.04,0.0,124.7,0.178,42
2025-01-27 20:45:00+00:00,313.7,466.5,6.78,0.0,124.8,0.177,42
2025-01-27 21:00:00+00:00,455.5,451.4,7.0,0.0,124.9,0.176,42
2025-01-27 21:15:00+00:00,623.9,476.4,6.86,0.0,124.9,0.176,42
2025-01-27 21:30:00+00:00,795.1,428.8,7.03,0.0,125.0,0.175,42
2025-01-27 21:45:00+00:00,892.2,375.3,7.07,0.0,125.0,0.175,42
2025-01-27 22:00:00+00:00,953.9,242.2,6.94,0.0,125.1,0.174,42
2025-01-27 22:15:00+00:00,1003.0,159.5,6.98,0.0,125.1,0.173,42
2025-01-27 22:30:00+00:00,1008.8,114.2,7.05,0.0,125.2,0.173,42
2025-01-27 22:45:00+00:00,1004.1,105.6,6.98,0.0,125.2,0.172,42
2025-01-27 23:00:00+00:00,1006.4,101.1,6.81,0.0,125.2,0.172,42
2025-01-27 23:15:00+00:00,1011.6,112.6,6.96,0.0,125.3,0.171,42
2025-01-27 23:30:00+00:00,1004.4,109.5,6.7,0.0,125.4,0.17,42
2025-01-27 23:45:00+00:00,1012.7,112.0,6.95,0.0,125.4,0.17,42
2025-01-28 00:00:00+00:00,1011.7,107.8,7.16,0.0,125.4,0.169,42
2025-01-28 00:15:00+00:00,1007.2,114.2,6.94,0.0,125.5,0.169,42
2025-01-28 00:30:00+00:00,1007.7,113.0,6.87,0.0,125.5,0.168,42
2025-01-28 00:45:00+00:00,1003.4,109.7,6.97,0.0,125.6,0.167,42
2025-01-28 01:00:00+00:00,1005.8,106.9,6.95,0.0,125.6,0.167,42
2025-01-28 01:15:00+00:00,1010.7,103.0,6.9,0.0,125.7,0.166,42
2025-01-28 01:30:00+00:00,1012.3,103.4,6.9,0.0,125.7,0.166,42
2025-01-28 01:45:00+00:00,1005.1,115.4,6.89,0.0,125.8,0.165,42
2025-01-28 02:00:00+00:00,1004.1,113.9,7.08,0.0,125.8,0.164,42
2025-01-28 02:15:00+00:00,1009.4,106.3,6.97,0.0,125.8,0.164,42
2025-01-28 02:30:00+00:00,1010.8,110.9,6.94,0.0,125.9,0.163,42
2025-01-28 02:45:00+00:00,1010.4,106.7,7.03,0.0,125.9,0.163,42
2025-01-28 03:00:00+00:00,1004.8,100.7,6.78,0.0,126.0,0.162,42
2025-01-28 03:15:00+00:00,1012.9,101.4,6.86,0.0,126.0,0.161,42
2025-01-28 03:30:00+00:00,1013.8,108.1,7.19,0.0,126.1,0.161,42
2025-01-28 03:45:00+00:00,1011.8,106.5,7.1,0.0,126.2,0.16,42
2025-01-28 04:00:00+00:00,1007.3,108.8,7.07,0.0,126.2,0.16,42
